7.893107224123291e-03,9.425347567454292e-01,3.685351784234277e-02,0.000000000000000e+00
8.011503832485140e-03,9.820496038190286e-01,3.532168032471775e-02,0.000000000000000e+00
8.131676389972416e-03,1.010274680782309e+00,3.523340689846780e-02,0.000000000000000e+00
8.253651535822004e-03,9.992853563744957e-01,3.244008698837218e-02,0.000000000000000e+00
8.377456308859334e-03,1.002375938878822e+00,3.133862779491582e-02,0.000000000000000e+00
8.503118153492223e-03,9.243726668213963e-01,2.819381361569732e-02,0.000000000000000e+00
8.630664925794607e-03,9.789188543011653e-01,2.838271085891833e-02,0.000000000000000e+00
8.760124899681525e-03,9.360031296306036e-01,2.630966077278011e-02,0.000000000000000e+00
8.891526773176749e-03,9.748789514584190e-01,2.642225097618844e-02,0.000000000000000e+00
9.024899674774399e-03,9.455473720057390e-01,2.509697196212610e-02,0.000000000000000e+00
9.160273169896014e-03,9.292081269657174e-01,2.264989805637049e-02,0.000000000000000e+00
9.297677267444456e-03,9.714635967536035e-01,2.186736969734915e-02,0.000000000000000e+00
9.437142426456123e-03,9.423894523986019e-01,2.056507173158180e-02,0.000000000000000e+00
9.578699562852963e-03,9.297653767172424e-01,1.977100729767355e-02,0.000000000000000e+00
9.722380056295757e-03,9.317443957795445e-01,1.931407201262538e-02,0.000000000000000e+00
9.868215757140194e-03,9.513607861600029e-01,1.887968959251019e-02,0.000000000000000e+00
1.001623899349730e-02,7.790686825172963e-01,1.628859352250508e-02,0.000000000000000e+00
1.016648257839976e-02,6.522284679619380e-01,1.427207004780644e-02,0.000000000000000e+00
1.031897981707575e-02,5.358230569003072e-01,1.236301426852790e-02,0.000000000000000e+00
1.047376451433189e-02,4.658057261548662e-01,1.116465845108664e-02,0.000000000000000e+00
1.063087098204687e-02,4.097158507088948e-01,1.007117810915198e-02,0.000000000000000e+00
1.079033404677757e-02,3.592484643455846e-01,9.086459786894796e-03,0.000000000000000e+00
1.095218905747923e-02,3.392269935519456e-01,8.757342856759609e-03,0.000000000000000e+00
1.111647189334142e-02,3.165779402052874e-01,8.414790909319098e-03,0.000000000000000e+00
1.128321897174154e-02,3.025400322249061e-01,8.004557298998018e-03,0.000000000000000e+00
1.145246725631767e-02,2.725094210437525e-01,7.333238838485155e-03,0.000000000000000e+00
1.162425426516243e-02,2.644741580878712e-01,7.019319760029305e-03,0.000000000000000e+00
1.179861807913987e-02,2.496183819135299e-01,6.618930704755025e-03,0.000000000000000e+00
1.197559735032696e-02,2.255731224704094e-01,6.052838073348592e-03,0.000000000000000e+00
1.215523131058187e-02,2.055356877060291e-01,5.625978979493532e-03,0.000000000000000e+00
1.233755978024060e-02,1.932801899902679e-01,5.307417967216264e-03,0.000000000000000e+00
1.252262317694421e-02,1.837494723637968e-01,5.059110846411728e-03,0.000000000000000e+00
1.271046252459837e-02,1.622979028546959e-01,4.584574531488699e-03,0.000000000000000e+00
1.290111946246734e-02,1.665692241202367e-01,4.570288389434399e-03,0.000000000000000e+00
1.309463625440435e-02,1.553255308747442e-01,4.285979120883148e-03,0.000000000000000e+00
1.329105579822042e-02,1.413991563876849e-01,3.976541530209906e-03,0.000000000000000e+00
1.349042163519373e-02,1.353197605946356e-01,3.784361377981914e-03,0.000000000000000e+00
1.369277795972163e-02,1.305314427322358e-01,3.627550834699767e-03,0.000000000000000e+00
1.389816962911746e-02,1.276450815372735e-01,3.508264478704972e-03,0.000000000000000e+00
1.410664217355422e-02,1.228936959084136e-01,3.358121197857362e-03,0.000000000000000e+00
1.431824180615753e-02,1.180113104906543e-01,3.208738584561510e-03,0.000000000000000e+00
1.453301543324989e-02,1.120209737448563e-01,3.053947576592815e-03,0.000000000000000e+00
1.475101066474864e-02,1.062261772420882e-01,2.893390947155836e-03,0.000000000000000e+00
1.497227582471987e-02,1.001948666656654e-01,2.745453091857230e-03,0.000000000000000e+00
1.519685996209067e-02,8.933259937063955e-02,2.505758144548253e-03,0.000000000000000e+00
1.542481286152203e-02,8.958078360332457e-02,2.450856606453014e-03,0.000000000000000e+00
1.565618505444486e-02,8.516781176361002e-02,2.330948802353269e-03,0.000000000000000e+00
1.589102783026154e-02,8.575899192834327e-02,2.279683267145106e-03,0.000000000000000e+00
1.612939324771546e-02,8.016470887529956e-02,2.142460373980502e-03,0.000000000000000e+00
1.637133414643119e-02,7.518855696415545e-02,2.013236271421791e-03,0.000000000000000e+00
