0.011403	1.13572372408181e-07	1.00436889364787e-07
0.011973	1.64005719056942e-07	9.80218464802754e-08
0.012572	2.21271523227745e-07	8.53117563516437e-08
0.013201	1.6853535953655e-07	8.95340762567341e-08
0.013861	1.93112540664747e-07	9.35345303478243e-08
0.014554	1.3510102276386e-07	7.74319943681571e-08
0.015281	7.21348646970076e-08	7.96396856212046e-08
0.016045	1.84695837824448e-07	8.57303731223647e-08
0.016848	1.32440926757422e-07	9.07766867943203e-08
0.01769	2.38629496521968e-07	1.07909302589606e-07
0.018575	2.6675479331849e-07	9.7972631354069e-08
0.019503	1.61415197732458e-07	8.5574992591753e-08
0.020479	2.39643206434198e-07	8.37090890848518e-08
0.021502	2.27682401310696e-07	1.05337962713261e-07
0.022578	1.09247773249962e-07	1.17335403813132e-07
0.023706	1.78332184097618e-07	9.16743907748505e-08
0.024892	1.93055888176977e-07	8.52113483439732e-08
0.026136	2.06149726716847e-07	7.5873461168182e-08
0.027443	2.13839342138161e-07	9.97498805506897e-08
0.028815	2.13719782879692e-07	9.28971898421853e-08
0.030256	2.13919947969918e-07	1.01654082510922e-07
0.031769	1.64371014026802e-07	8.09129438368112e-08
0.033357	1.98962188281818e-07	9.24057503722945e-08
0.035025	6.73550882557824e-08	8.34595366480838e-08
0.036777	1.21582465167839e-07	1.02749545383067e-07
0.038615	2.40098281084513e-07	8.44880938906406e-08
0.040546	1.46963070442678e-07	8.91259113171821e-08
0.042573	1.96377952002221e-07	8.65217968174026e-08
0.044702	2.55406353957278e-07	9.9939625341556e-08
0.046937	1.35554552106939e-07	9.42843617302381e-08
0.049284	1.3203576847482e-07	7.99581471983803e-08
0.051748	1.55364034787264e-07	8.36731212333692e-08
0.054336	2.02052828958729e-07	7.95429000877506e-08
0.057052	1.69761787584819e-07	9.50570700945875e-08
0.059905	1.31109653563711e-07	9.33195372139676e-08
0.0629	1.01352670627081e-07	7.36458747731189e-08
0.066045	1.61486921724094e-07	7.09315979468381e-08
0.069348	1.68942726689214e-07	8.9596012789575e-08
0.072815	1.53239358893154e-07	9.69719332964642e-08
0.076456	1.66901391347229e-07	9.16880257548867e-08
0.080279	1.25229254067007e-07	7.45620367426877e-08
0.084292	2.07461674491376e-07	7.4481976058583e-08
0.088507	7.12689716851806e-08	9.86707780361938e-08
0.092932	1.87230732572805e-07	8.8546270095766e-08
0.097579	2.13451671765115e-07	8.61375833618299e-08
0.10246	1.37558542012104e-07	1.03162041123628e-07
0.10758	1.77145494040353e-07	8.20353577340611e-08
0.11296	1.9458931321769e-07	9.1354413718856e-08
0.11861	1.49269072993367e-07	9.4178064302086e-08
0.12454	1.79317840571647e-07	9.8198796459637e-08
0.13077	2.0060567480743e-07	8.14564662087999e-08
0.1373	1.3314252023192e-07	9.35731858818512e-08
0.14417	2.21757851820372e-07	1.17484665558752e-07
0.15138	2.34726923045482e-07	7.48702300647181e-08
0.15895	1.96059036648444e-07	9.4339790327736e-08
0.16689	1.80755641927203e-07	8.77023226653598e-08
0.17524	1.21775372939172e-07	8.17291362370091e-08
0.184	2.04742037371117e-07	8.16801738460656e-08
0.1932	1.19207550758787e-07	9.4978995005833e-08
0.20286	2.59539398837929e-07	1.13156261033445e-07
0.213	2.06323752429777e-07	8.20617429834746e-08
0.22365	1.9324092958818e-07	9.54095956928198e-08
0.23484	1.60320105471029e-07	8.4409386428884e-08
0.24658	7.11844980831874e-08	1.09765660583267e-07
0.25891	1.20217278398721e-07	9.54466037528943e-08
0.27185	1.98266419621592e-07	8.86209444222206e-08
0.28544	3.00622152858531e-07	9.61987563575066e-08
0.29972	2.1701236102897e-07	8.99441721655509e-08
0.3147	1.95487319430369e-07	1.01071992454242e-07
0.33044	1.52900640844334e-07	8.81440989156286e-08
0.34696	1.86114159206925e-07	7.8785821874881e-08
0.36431	2.28113966638503e-07	9.24644951639911e-08
0.38252	1.67301257833837e-07	1.05610372301852e-07
0.40165	2.74587799463182e-07	7.80337828543728e-08
0.42173	1.18987293138618e-07	8.7576547220078e-08
0.44282	1.61188142800566e-07	1.00048281634425e-07
0.46496	1.82621457438861e-07	7.07987419487262e-08
0.48821	8.23033149695735e-08	9.6254457794608e-08
0.51262	2.0827102855801e-07	9.75296041778259e-08
0.53825	1.83889723120014e-07	9.21348368352271e-08
0.56516	1.84035059381316e-07	8.22976592713143e-08
0.59342	2.19735390471873e-07	8.99286534747126e-08
